eco	name	fen	moves	name.unique	moves_commas
D30	Queen's Gambit Declined: Traditional Variation	rnbqkb1r/ppp2ppp/4pn2/3p2B1/2PP4/5N2/PP2PPPP/RN1QKB1R b KQkq -	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 c1g5	Queen's Gambit Declined: Traditional Variation	d2d4,g8f6,c2c4,e7e6,g1f3,d7d5,c1g5
D30	Queen's Gambit Declined: Vienna Variation	rnbqk2r/ppp2ppp/4pn2/3p2B1/1bPP4/5N2/PP2PPPP/RN1QKB1R w KQkq -	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 c1g5 f8b4	Queen's Gambit Declined: Vienna Variation 1	d2d4,g8f6,c2c4,e7e6,g1f3,d7d5,c1g5,f8b4
D30	Semi-Slav Defense: Quiet Variation	rnbqkb1r/pp3ppp/2p1pn2/3p4/2PP4/4PN2/PP1N1PPP/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 e2e3 e7e6 b1d2	Semi-Slav Defense: Quiet Variation 1	d2d4,d7d5,c2c4,c7c6,g1f3,g8f6,e2e3,e7e6,b1d2
D30	Semi-Slav Defense: Quiet Variation	r1bqkb1r/pp1n1ppp/2p1pn2/3p4/2PP4/4PN2/PP1N1PPP/R1BQKB1R w KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 e2e3 e7e6 b1d2 b8d7	Semi-Slav Defense: Quiet Variation 2	d2d4,d7d5,c2c4,c7c6,g1f3,g8f6,e2e3,e7e6,b1d2,b8d7
D31	Queen's Gambit Declined: Alapin Variation	rnbqkbnr/p1p2ppp/1p2p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	d2d4 e7e6 c2c4 b7b6 b1c3 d7d5	Queen's Gambit Declined: Alapin Variation	d2d4,e7e6,c2c4,b7b6,b1c3,d7d5
D31	Queen's Gambit Declined: Charousek Variation	rnbqk1nr/ppp1bppp/4p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 f8e7	Queen's Gambit Declined: Charousek Variation	d2d4,d7d5,c2c4,e7e6,b1c3,f8e7
D31	Queen's Gambit Declined: Charousek Variation, Miladinovic Gambit	rnbqk1nr/ppp1bppp/4p3/8/2PPp3/2N2P2/PP4PP/R1BQKBNR b KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 f8e7 e2e4 d5e4 f2f3	Queen's Gambit Declined: Charousek Variation, Miladinovic Gambit	d2d4,d7d5,c2c4,e7e6,b1c3,f8e7,e2e4,d5e4,f2f3
D31	Queen's Gambit Declined: Janowski Variation	rnbqkbnr/1pp2ppp/p3p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 a7a6	Queen's Gambit Declined: Janowski Variation	d2d4,d7d5,c2c4,e7e6,b1c3,a7a6
D31	Queen's Gambit Declined: Queen's Knight Variation	rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3	Queen's Gambit Declined: Queen's Knight Variation	d2d4,d7d5,c2c4,e7e6,b1c3
D31	Queen's Gambit Declined: Semi-Slav, Abrahams Variation	rnbqk1nr/5ppp/2p1p3/pp6/PbpP4/2N1PN2/1P1B1PPP/R2QKB1R w KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c6 g1f3 d5c4 a2a4 f8b4 e2e3 b7b5 c1d2 a7a5	Queen's Gambit Declined: Semi-Slav, Abrahams Variation	d2d4,d7d5,c2c4,e7e6,b1c3,c7c6,g1f3,d5c4,a2a4,f8b4,e2e3,b7b5,c1d2,a7a5
D31	Queen's Gambit Declined: Semi-Slav, Junge Variation	rnb1k1nr/p4ppp/1qp1p3/1p6/PbpP4/2N1PN2/1P1B1PPP/R2QKB1R w KQkq -	d2d4 d7d5 c2c4 e7e6 g1f3 c7c6 b1c3 d5c4 a2a4 f8b4 e2e3 b7b5 c1d2 d8b6	Queen's Gambit Declined: Semi-Slav, Junge Variation	d2d4,d7d5,c2c4,e7e6,g1f3,c7c6,b1c3,d5c4,a2a4,f8b4,e2e3,b7b5,c1d2,d8b6
D31	Queen's Gambit Declined: Semi-Slav, Koomen Variation	rnb1k1nr/p3qppp/2p1p3/1p6/PbpP4/2N1PN2/1P1B1PPP/R2QKB1R w KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c6 g1f3 d5c4 e2e3 b7b5 a2a4 f8b4 c1d2 d8e7	Queen's Gambit Declined: Semi-Slav, Koomen Variation	d2d4,d7d5,c2c4,e7e6,b1c3,c7c6,g1f3,d5c4,e2e3,b7b5,a2a4,f8b4,c1d2,d8e7
D31	Queen's Gambit Declined: Uhlmann Variation	rnbq1rk1/ppp1bpp1/4pn1p/8/2pP3B/2N2N2/PP2PPPP/2RQKB1R w K -	d2d4 d7d5 c2c4 e7e6 b1c3 f8e7 g1f3 g8f6 c1g5 h7h6 g5h4 e8g8 a1c1 d5c4	Queen's Gambit Declined: Uhlmann Variation	d2d4,d7d5,c2c4,e7e6,b1c3,f8e7,g1f3,g8f6,c1g5,h7h6,g5h4,e8g8,a1c1,d5c4
D31	Semi-Slav Defense: Accelerated Move Order	rnbqkbnr/pp3ppp/2p1p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c6	Semi-Slav Defense: Accelerated Move Order	d2d4,d7d5,c2c4,e7e6,b1c3,c7c6
D31	Semi-Slav Defense: Anti-Noteboom, Stonewall Variation, Portisch Gambit	rnbqkbnr/pp4pp/2p1p3/3p1p2/2PP2P1/2N1P3/PP3P1P/R1BQKBNR b KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c6 e2e3 f7f5 g2g4	Semi-Slav Defense: Anti-Noteboom, Stonewall Variation, Portisch Gambit	d2d4,d7d5,c2c4,e7e6,b1c3,c7c6,e2e3,f7f5,g2g4
D31	Semi-Slav Defense: Gunderam Gambit	rnbqkbnr/pp3ppp/2p1p3/8/2PPp3/2N2P2/PP4PP/R1BQKBNR b KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c6 e2e4 d5e4 f2f3	Semi-Slav Defense: Gunderam Gambit	d2d4,d7d5,c2c4,e7e6,b1c3,c7c6,e2e4,d5e4,f2f3
D31	Semi-Slav Defense: Marshall Gambit	rnbqkbnr/pp3ppp/2p1p3/3p4/2PPP3/2N5/PP3PPP/R1BQKBNR b KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c6 e2e4	Semi-Slav Defense: Marshall Gambit	d2d4,d7d5,c2c4,e7e6,b1c3,c7c6,e2e4
D31	Semi-Slav Defense: Marshall Gambit, Forgotten Variation	rnbqk1nr/pp3ppp/2p1p3/8/1bPP4/2N5/PP3PPP/R1BQKBNR b KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c6 e2e4 d5e4 c3e4 f8b4 e4c3	Semi-Slav Defense: Marshall Gambit, Forgotten Variation	d2d4,d7d5,c2c4,e7e6,b1c3,c7c6,e2e4,d5e4,c3e4,f8b4,e4c3
D31	Semi-Slav Defense: Marshall Gambit, Main Line	rnbqk1nr/pp3ppp/2p1p3/8/1bPPN3/8/PP1B1PPP/R2QKBNR b KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c6 e2e4 d5e4 c3e4 f8b4 c1d2	Semi-Slav Defense: Marshall Gambit, Main Line	d2d4,d7d5,c2c4,e7e6,b1c3,c7c6,e2e4,d5e4,c3e4,f8b4,c1d2
D31	Semi-Slav Defense: Marshall Gambit, Tolush Variation	rnb1k1nr/pp3ppp/4p3/2B5/2P5/8/PP2BPqP/R2QK1NR w KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c6 e2e4 d5e4 c3e4 f8b4 c1d2 d8d4 d2b4 d4e4 f1e2 c6c5 b4c5 e4g2	Semi-Slav Defense: Marshall Gambit, Tolush Variation	d2d4,d7d5,c2c4,e7e6,b1c3,c7c6,e2e4,d5e4,c3e4,f8b4,c1d2,d8d4,d2b4,d4e4,f1e2,c6c5,b4c5,e4g2
D31	Semi-Slav Defense: Noteboom Variation	rnbqkbnr/pp3ppp/2p1p3/8/2pP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c6 g1f3 d5c4	Semi-Slav Defense: Noteboom Variation	d2d4,d7d5,c2c4,e7e6,b1c3,c7c6,g1f3,d5c4
D31	Semi-Slav Defense: Noteboom Variation, Abrahams Variation	rnbqk1nr/p4ppp/4p3/1p6/2pP4/2P1PN2/5PPP/R1BQKB1R w KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c6 g1f3 d5c4 a2a4 f8b4 e2e3 b4c3 b2c3 b7b5 a4b5 c6b5	Semi-Slav Defense: Noteboom Variation, Abrahams Variation	d2d4,d7d5,c2c4,e7e6,b1c3,c7c6,g1f3,d5c4,a2a4,f8b4,e2e3,b4c3,b2c3,b7b5,a4b5,c6b5
D31	Semi-Slav Defense: Noteboom Variation, Anti-Noteboom Gambit	rnbqkbnr/pp3ppp/2p1p3/8/2pP4/2N2NP1/PP2PP1P/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c6 g1f3 d5c4 g2g3	Semi-Slav Defense: Noteboom Variation, Anti-Noteboom Gambit	d2d4,d7d5,c2c4,e7e6,b1c3,c7c6,g1f3,d5c4,g2g3
D31	Semi-Slav Defense: Noteboom Variation, Anti-Noteboom Variation	rnbqkbnr/pp3ppp/2p1p3/6B1/2pP4/2N2N2/PP2PPPP/R2QKB1R b KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c6 g1f3 d5c4 c1g5	Semi-Slav Defense: Noteboom Variation, Anti-Noteboom Variation	d2d4,d7d5,c2c4,e7e6,b1c3,c7c6,g1f3,d5c4,c1g5
D31	Semi-Slav Defense: Noteboom Variation, Anti-Noteboom Variation, Belyavsky Line	rnbqkbnr/pp4pp/2p1pp2/6B1/2pP4/2N2N2/PP2PPPP/R2QKB1R w KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c6 g1f3 d5c4 c1g5 f7f6	Semi-Slav Defense: Noteboom Variation, Anti-Noteboom Variation, Belyavsky Line	d2d4,d7d5,c2c4,e7e6,b1c3,c7c6,g1f3,d5c4,c1g5,f7f6
D32	Queen's Gambit Declined: Tarrasch Defense	rnbqkbnr/pp3ppp/8/2pp4/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5	Queen's Gambit Declined: Tarrasch Defense	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5
D32	Tarrasch Defense	rnbqkbnr/pp3ppp/4p3/2pp4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5	Tarrasch Defense	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5
D32	Tarrasch Defense: Grünfeld Gambit	r1bqkbnr/p4ppp/2n5/1pP5/N2p4/5N2/PP2PPPP/R1BQKB1R w KQkq b6	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 g1f3 b8c6 d4c5 d5d4 c3a4 b7b5	Tarrasch Defense: Grünfeld Gambit	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5,g1f3,b8c6,d4c5,d5d4,c3a4,b7b5
D32	Tarrasch Defense: Marshall Gambit	rnbqkbnr/pp3ppp/8/2pp4/3PP3/2N5/PP3PPP/R1BQKBNR b KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 e2e4	Tarrasch Defense: Marshall Gambit	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5,e2e4
D32	Tarrasch Defense: Schara Gambit	rnbqkbnr/pp3ppp/4p3/3P4/3p4/2N5/PP2PPPP/R1BQKBNR w KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 c5d4	Tarrasch Defense: Schara Gambit	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,c5d4
D32	Tarrasch Defense: Tarrasch Gambit	rnbqkbnr/p4ppp/8/1pP5/N2p4/8/PP2PPPP/R1BQKBNR w KQkq b6	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 d4c5 d5d4 c3a4 b7b5	Tarrasch Defense: Tarrasch Gambit	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5,d4c5,d5d4,c3a4,b7b5
D32	Tarrasch Defense: Two Knights Variation	rnbqkbnr/pp3ppp/8/2pp4/3P4/2N2N2/PP2PPPP/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 g1f3	Tarrasch Defense: Two Knights Variation	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5,g1f3
D32	Tarrasch Defense: von Hennig Gambit	r2qkbnr/pp3ppp/2n1b3/3Q4/8/2N5/PP2PPPP/R1B1KBNR w KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 c5d4 d1d4 b8c6 d4d1 e6d5 d1d5 c8e6	Tarrasch Defense: von Hennig Gambit	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,c5d4,d1d4,b8c6,d4d1,e6d5,d1d5,c8e6
D33	Tarrasch Defense: Prague Variation	r1bqkb1r/pp3ppp/2n2n2/2pp4/3P4/2N2NP1/PP2PP1P/R1BQKB1R w KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 g1f3 b8c6 g2g3 g8f6	Tarrasch Defense: Prague Variation	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5,g1f3,b8c6,g2g3,g8f6
D33	Tarrasch Defense: Rubinstein System	r1bqkbnr/pp3ppp/2n5/2pp4/3P4/2N2NP1/PP2PP1P/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 g1f3 b8c6 g2g3	Tarrasch Defense: Rubinstein System	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5,g1f3,b8c6,g2g3
D33	Tarrasch Defense: Swedish Variation	r1bqkbnr/pp3ppp/2n5/3p4/2pP4/2N2NP1/PP2PP1P/R1BQKB1R w KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 g1f3 b8c6 g2g3 c5c4	Tarrasch Defense: Swedish Variation	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5,g1f3,b8c6,g2g3,c5c4
D33	Tarrasch Defense: Swedish Variation, Central Break	r1bqkbnr/pp3ppp/2n5/3p4/2pPP3/2N2NP1/PP3P1P/R1BQKB1R b KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 g1f3 b8c6 g2g3 c5c4 e2e4	Tarrasch Defense: Swedish Variation, Central Break	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5,g1f3,b8c6,g2g3,c5c4,e2e4
D33	Tarrasch Defense: Wagner Variation	r2qkb1r/pp3ppp/2n2n2/2pp4/3P2b1/2N2NP1/PP2PPBP/R1BQK2R w KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 g1f3 b8c6 g2g3 g8f6 f1g2 c8g4	Tarrasch Defense: Wagner Variation	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5,g1f3,b8c6,g2g3,g8f6,f1g2,c8g4
D34	Queen's Gambit Declined: Tarrasch Defense, Stoltz Variation	r2q1rk1/p3bppp/1pn1bn2/2pp2B1/3P4/2N2NP1/PP2PPBP/2RQ1RK1 w - -	d2d4 d7d5 c2c4 e7e6 g1f3 c7c5 c4d5 e6d5 g2g3 b8c6 f1g2 g8f6 e1g1 f8e7 b1c3 e8g8 c1g5 c8e6 a1c1 b7b6	Queen's Gambit Declined: Tarrasch Defense, Stoltz Variation	d2d4,d7d5,c2c4,e7e6,g1f3,c7c5,c4d5,e6d5,g2g3,b8c6,f1g2,g8f6,e1g1,f8e7,b1c3,e8g8,c1g5,c8e6,a1c1,b7b6
D34	Tarrasch Defense: Classical Variation	r1bq1rk1/pp2bppp/2n2n2/2pp4/3P4/2N2NP1/PP2PPBP/R1BQ1RK1 w - -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 g1f3 b8c6 g2g3 g8f6 f1g2 f8e7 e1g1 e8g8	Tarrasch Defense: Classical Variation	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5,g1f3,b8c6,g2g3,g8f6,f1g2,f8e7,e1g1,e8g8
D34	Tarrasch Defense: Classical Variation, Advance Variation	r1bq1rk1/pp2bppp/2n2n2/3p2B1/2pP4/2N2NP1/PP2PPBP/R2Q1RK1 w - -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 g1f3 b8c6 g2g3 g8f6 f1g2 f8e7 e1g1 e8g8 c1g5 c5c4	Tarrasch Defense: Classical Variation, Advance Variation	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5,g1f3,b8c6,g2g3,g8f6,f1g2,f8e7,e1g1,e8g8,c1g5,c5c4
D34	Tarrasch Defense: Classical Variation, Bogoljubov Variation	r2q1rk1/pp2bppp/2n1bn2/3p2B1/2pP4/2N2NP1/PP2PPBP/2RQ1RK1 w - -	d2d4 g8f6 c2c4 e7e6 b1c3 c7c5 g1f3 d7d5 c4d5 e6d5 g2g3 b8c6 f1g2 f8e7 e1g1 e8g8 c1g5 c8e6 a1c1 c5c4	Tarrasch Defense: Classical Variation, Bogoljubov Variation	d2d4,g8f6,c2c4,e7e6,b1c3,c7c5,g1f3,d7d5,c4d5,e6d5,g2g3,b8c6,f1g2,f8e7,e1g1,e8g8,c1g5,c8e6,a1c1,c5c4
D34	Tarrasch Defense: Classical Variation, Carlsbad Variation	r1bq1rk1/pp2bppp/2n2n2/2pp2B1/3P4/2N2NP1/PP2PPBP/R2Q1RK1 b - -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 g1f3 b8c6 g2g3 g8f6 f1g2 f8e7 e1g1 e8g8 c1g5	Tarrasch Defense: Classical Variation, Carlsbad Variation	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5,g1f3,b8c6,g2g3,g8f6,f1g2,f8e7,e1g1,e8g8,c1g5
D34	Tarrasch Defense: Classical Variation, Chandler Variation	r2qr1k1/pp2bpp1/2n1bn1p/3p4/3N4/2N1B1P1/PP2PPBP/2RQ1RK1 w - -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 g1f3 b8c6 g2g3 g8f6 f1g2 f8e7 e1g1 e8g8 c1g5 c5d4 f3d4 h7h6 g5e3 f8e8 a1c1 c8e6	Tarrasch Defense: Classical Variation, Chandler Variation	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5,g1f3,b8c6,g2g3,g8f6,f1g2,f8e7,e1g1,e8g8,c1g5,c5d4,f3d4,h7h6,g5e3,f8e8,a1c1,c8e6
D34	Tarrasch Defense: Classical Variation, Classical Tarrasch Gambit	r1bq1rk1/pp2bppp/2n2n2/2P5/3p4/2N2NP1/PP2PPBP/R1BQ1RK1 w - -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 g1f3 b8c6 g2g3 g8f6 f1g2 f8e7 e1g1 e8g8 d4c5 d5d4	Tarrasch Defense: Classical Variation, Classical Tarrasch Gambit	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5,g1f3,b8c6,g2g3,g8f6,f1g2,f8e7,e1g1,e8g8,d4c5,d5d4
D34	Tarrasch Defense: Classical Variation, Endgame Variation	r2q1rk1/pp2bppp/2n1bn2/2pp2B1/3P4/2N2NP1/PP2PPBP/R2Q1RK1 w - -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 g1f3 b8c6 g2g3 g8f6 f1g2 f8e7 e1g1 e8g8 c1g5 c8e6	Tarrasch Defense: Classical Variation, Endgame Variation	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5,g1f3,b8c6,g2g3,g8f6,f1g2,f8e7,e1g1,e8g8,c1g5,c8e6
D34	Tarrasch Defense: Classical Variation, Main Line	r1bqr1k1/pp2bpp1/2n2n1p/3p4/3N4/2N1B1P1/PP2PPBP/R2Q1RK1 w - -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 g1f3 b8c6 g2g3 g8f6 f1g2 f8e7 e1g1 e8g8 c1g5 c5d4 f3d4 h7h6 g5e3 f8e8	Tarrasch Defense: Classical Variation, Main Line	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5,g1f3,b8c6,g2g3,g8f6,f1g2,f8e7,e1g1,e8g8,c1g5,c5d4,f3d4,h7h6,g5e3,f8e8
D34	Tarrasch Defense: Classical Variation, Petursson Variation	r1bqr1k1/pp2bppp/2n2n2/3p2B1/3N4/2N3P1/PP2PPBP/R2Q1RK1 w - -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 g1f3 b8c6 g2g3 g8f6 f1g2 f8e7 e1g1 e8g8 c1g5 c5d4 f3d4 f8e8	Tarrasch Defense: Classical Variation, Petursson Variation	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5,g1f3,b8c6,g2g3,g8f6,f1g2,f8e7,e1g1,e8g8,c1g5,c5d4,f3d4,f8e8
D34	Tarrasch Defense: Classical Variation, Réti Variation	r1bq1rk1/pp3ppp/2n2n2/2bp4/N7/5NP1/PP2PPBP/R1BQ1RK1 b - -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 g1f3 b8c6 g2g3 g8f6 f1g2 f8e7 e1g1 e8g8 d4c5 e7c5 c3a4	Tarrasch Defense: Classical Variation, Réti Variation	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5,g1f3,b8c6,g2g3,g8f6,f1g2,f8e7,e1g1,e8g8,d4c5,e7c5,c3a4
D34	Tarrasch Defense: Classical Variation, Spassky Variation	r2q1rk1/pp2bpp1/2n2n1p/3p4/3N2b1/2N1B1P1/PP2PPBP/R2Q1RK1 w - -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 g1f3 b8c6 g2g3 g8f6 f1g2 f8e7 e1g1 e8g8 c1g5 c5d4 f3d4 h7h6 g5e3 c8g4	Tarrasch Defense: Classical Variation, Spassky Variation	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5,g1f3,b8c6,g2g3,g8f6,f1g2,f8e7,e1g1,e8g8,c1g5,c5d4,f3d4,h7h6,g5e3,c8g4
D34	Tarrasch Defense: Prague Variation, Main Line	r1bqk2r/pp2bppp/2n2n2/2pp4/3P4/2N2NP1/PP2PPBP/R1BQK2R w KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 g1f3 b8c6 g2g3 g8f6 f1g2 f8e7	Tarrasch Defense: Prague Variation, Main Line	d2d4,d7d5,c2c4,e7e6,b1c3,c7c5,c4d5,e6d5,g1f3,b8c6,g2g3,g8f6,f1g2,f8e7
D35	Queen's Gambit Declined: Exchange Variation	rnbqkb1r/ppp2ppp/4pn2/3P4/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq -	d2d4 g8f6 c2c4 e7e6 b1c3 d7d5 c4d5	Queen's Gambit Declined: Exchange Variation	d2d4,g8f6,c2c4,e7e6,b1c3,d7d5,c4d5
D35	Queen's Gambit Declined: Exchange Variation, Positional Variation	rnbqkb1r/ppp2ppp/5n2/3p2B1/3P4/2N5/PP2PPPP/R2QKBNR b KQkq -	d2d4 g8f6 c2c4 e7e6 b1c3 d7d5 c4d5 e6d5 c1g5	Queen's Gambit Declined: Exchange Variation, Positional Variation 1	d2d4,g8f6,c2c4,e7e6,b1c3,d7d5,c4d5,e6d5,c1g5
D35	Queen's Gambit Declined: Exchange Variation, Positional Variation	rnbqkb1r/pp3ppp/2p2n2/3p2B1/3P4/2N5/PP2PPPP/R2QKBNR w KQkq -	d2d4 g8f6 c2c4 e7e6 b1c3 d7d5 c4d5 e6d5 c1g5 c7c6	Queen's Gambit Declined: Exchange Variation, Positional Variation 2	d2d4,g8f6,c2c4,e7e6,b1c3,d7d5,c4d5,e6d5,c1g5,c7c6
D35	Queen's Gambit Declined: Exchange Variation, Sämisch Variation	r1bqkb1r/pppn1ppp/5n2/3p4/3P1B2/2N2N2/PP2PPPP/R2QKB1R b KQkq -	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 b8d7 c4d5 e6d5 c1f4	Queen's Gambit Declined: Exchange Variation, Sämisch Variation	d2d4,g8f6,c2c4,e7e6,g1f3,d7d5,b1c3,b8d7,c4d5,e6d5,c1f4
D35	Queen's Gambit Declined: Exchange, Chameleon Variation	r1bqrnk1/ppp1bppp/5n2/3p2B1/3P4/2NBP3/PPQ1NPPP/2KR3R b - -	d2d4 g8f6 c2c4 e7e6 b1c3 d7d5 c4d5 e6d5 c1g5 f8e7 e2e3 e8g8 f1d3 b8d7 d1c2 f8e8 g1e2 d7f8 e1c1	Queen's Gambit Declined: Exchange, Chameleon Variation	d2d4,g8f6,c2c4,e7e6,b1c3,d7d5,c4d5,e6d5,c1g5,f8e7,e2e3,e8g8,f1d3,b8d7,d1c2,f8e8,g1e2,d7f8,e1c1
D35	Queen's Gambit Declined: Harrwitz Attack	rnbqkb1r/ppp2ppp/4pn2/3p4/2PP1B2/2N5/PP2PPPP/R2QKBNR b KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1f4	Queen's Gambit Declined: Harrwitz Attack 1	d2d4,d7d5,c2c4,e7e6,b1c3,g8f6,c1f4
D35	Queen's Gambit Declined: Normal Defense	rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6	Queen's Gambit Declined: Normal Defense	d2d4,d7d5,c2c4,e7e6,b1c3,g8f6
D36	Queen's Gambit Declined: Exchange Variation, Reshevsky Variation	rnbqkb1r/pp3ppp/2p2n2/3p2B1/3P4/2N5/PPQ1PPPP/R3KBNR b KQkq -	d2d4 g8f6 c2c4 e7e6 b1c3 d7d5 c4d5 e6d5 c1g5 c7c6 d1c2	Queen's Gambit Declined: Exchange Variation, Reshevsky Variation	d2d4,g8f6,c2c4,e7e6,b1c3,d7d5,c4d5,e6d5,c1g5,c7c6,d1c2
D37	Queen's Gambit Declined: Barmen Variation	r1bqkb1r/pppn1ppp/4pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq -	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 b8d7	Queen's Gambit Declined: Barmen Variation	d2d4,g8f6,c2c4,e7e6,g1f3,d7d5,b1c3,b8d7
